0	884	1144	0	75
1	257	1304	3	351
2	1265	1232	3	375
3	1180	1073	2	280
4	868	1092	4	479
5	588	881	4	470
6	1116	745	3	385
7	84	25	0	0
8	288	568	1	110
9	1145	62	4	428
10	557	204	4	408
11	607	846	2	270
12	929	726	4	495
13	279	455	3	311
14	48	1	4	404
15	1120	1253	4	476
16	891	1166	4	479
17	1032	1094	3	376
18	1161	106	0	24
19	449	1102	4	455
20	856	972	0	85
21	1040	1205	4	477
22	1124	1227	1	173
23	1208	937	2	281
24	891	153	2	229
25	60	1187	4	452
26	155	247	1	101
27	1354	1254	4	476
28	989	731	2	291
29	825	1179	2	278
30	787	560	0	44
31	554	738	1	172
32	796	187	1	129
33	1001	909	3	390
34	432	214	1	103
35	973	281	0	26
36	1240	141	1	125
37	552	226	3	307
38	390	888	2	265
39	1186	31	3	327
40	1167	945	3	382
41	729	475	2	244
42	272	825	4	461
43	45	215	4	404
44	977	794	3	391
45	645	280	0	5
46	448	390	4	416
47	90	261	1	101
48	838	393	1	138
49	175	445	1	109
50	1228	281	2	226
51	1125	45	0	24
52	1139	1020	2	280
53	266	1114	3	351
54	542	599	3	325
55	929	362	1	137
56	1345	1191	1	173
57	227	124	1	101
58	758	407	3	341
59	980	474	4	443
60	403	871	4	467
61	1195	708	0	100
62	1105	248	0	24
63	29	1115	3	351
64	1201	801	0	81
65	152	289	4	410
66	145	899	2	258
67	1165	1116	2	274
68	507	269	2	206
69	1307	97	2	226
70	978	944	4	487
71	1200	923	0	80
72	278	883	1	157
73	1102	795	0	81
74	405	626	1	118
75	1308	193	4	428
76	1047	1127	2	275
77	144	1158	3	351
78	610	410	1	115
79	173	219	0	0
80	247	429	2	209
81	932	613	1	144
82	210	534	3	312
83	1041	1163	1	174
84	1183	466	3	335
85	54	32	2	202
86	1275	51	0	24
87	1208	871	2	282
88	348	1198	0	49
89	1133	495	1	133
90	1221	920	1	181
91	1154	293	3	333
92	1100	851	3	384
93	212	186	4	404
94	970	857	1	189
95	64	119	2	202
96	1310	1109	2	274
97	45	265	1	101
98	1132	367	3	334
99	466	789	1	168
100	1153	1006	3	382
101	207	548	2	211
102	934	1132	2	277
103	138	223	0	0
104	86	1125	2	250
105	493	734	3	370
106	573	1211	0	52
107	924	264	2	229
108	1331	197	1	125
109	895	1105	1	176
110	867	208	1	128
111	1022	217	3	328
112	220	129	2	202
113	1160	963	2	281
114	1141	463	2	234
115	284	1331	3	351
116	262	1217	1	149
117	104	1203	3	351
118	251	713	1	200
119	1199	1054	0	78
120	161	1262	4	452
121	1201	1282	1	173
122	1355	1143	1	173
123	382	1006	0	59
124	906	1198	1	176
125	1306	176	2	226
126	471	783	3	370
127	1277	22	0	24
128	1200	432	0	31
129	1036	285	0	25
130	1198	1341	2	274
131	989	1218	3	377
132	4	1144	1	149
133	645	399	4	418
134	948	808	2	290
135	410	264	1	103
136	1083	1154	4	476
137	322	149	4	405
138	923	161	4	431
139	1190	94	2	226
140	1303	84	2	226
141	648	227	4	409
142	614	463	3	321
143	574	201	1	105
144	421	535	4	420
145	483	252	4	407
146	643	949	0	62
147	1104	1242	4	476
148	1169	310	3	333
149	1227	1326	0	72
150	1317	1118	0	72
151	1081	543	1	134
152	809	990	4	489
153	112	282	2	202
154	202	1257	2	250
155	993	871	2	289
156	187	589	3	313
157	341	1124	3	352
158	983	396	3	338
159	533	269	2	206
160	128	1196	0	48
161	496	419	1	113
162	169	910	0	56
163	477	1146	1	152
164	1086	1168	2	274
165	1178	1215	3	375
166	413	995	2	261
167	1051	1132	1	174
168	236	838	0	57
169	174	1185	1	149
170	1006	465	3	342
171	1142	304	4	434
172	491	381	2	214
173	1137	975	3	382
174	942	1006	1	184
175	682	152	2	299
176	1193	1293	0	72
177	546	1117	0	52
178	825	623	1	148
179	1168	1363	4	476
180	1253	1321	0	72
181	258	63	4	404
182	1059	1152	2	275
183	400	449	2	217
184	1197	1147	3	375
185	1279	110	4	428
186	973	288	1	127
187	432	875	2	265
188	402	924	0	63
189	831	1222	1	177
190	1008	795	2	290
191	490	285	3	306
192	592	379	1	115
193	1331	103	3	327
194	545	980	0	61
195	1174	1267	2	274
196	192	773	1	159
197	1121	930	1	181
198	596	840	3	371
199	983	274	2	228
200	1179	375	2	233
201	1339	73	4	428
202	865	957	3	387
203	821	745	1	196
204	168	1174	3	351
205	1356	1287	0	72
206	242	1356	2	250
207	973	232	2	228
208	252	633	1	111
209	570	642	2	225
210	526	1165	2	254
211	988	198	2	228
212	143	98	2	202
213	1042	1144	2	275
214	418	815	2	266
215	569	180	3	307
216	30	208	2	202
217	501	1203	3	354
218	424	877	1	164
219	551	200	3	307
220	1149	1065	3	381
221	926	989	2	286
222	650	1089	2	300
223	1123	1057	0	78
224	1182	200	1	125
225	237	821	0	57
226	72	50	2	202
227	183	1289	0	48
228	886	389	3	339
229	440	226	3	306
230	254	959	1	156
231	1119	1324	1	173
232	877	605	4	447
233	1092	1317	0	72
234	199	1084	3	351
235	476	592	3	322
236	1315	180	4	428
237	472	982	3	363
238	5	123	3	303
239	67	1322	3	351
240	268	500	2	210
241	852	230	3	331
242	180	386	4	411
243	266	669	4	503
244	1305	256	2	226
245	1268	1365	0	72
246	1098	1174	2	274
247	181	82	4	404
248	742	926	2	292
249	1176	33	0	24
250	847	190	2	230
251	975	631	4	445
252	272	801	3	360
253	1024	1165	1	174
254	970	169	3	329
255	409	1136	2	252
256	1054	1201	4	477
257	197	519	2	211
258	422	845	2	266
259	379	1099	4	454
260	1282	1119	0	72
261	1350	1176	0	72
262	752	441	1	143
263	819	242	1	129
264	414	624	2	219
265	524	367	1	114
266	1353	215	1	125
267	1129	802	4	485
268	577	217	4	409
269	1337	1098	2	274
270	213	672	2	301
271	996	158	0	26
272	1136	368	2	233
273	587	561	4	424
274	1262	1157	3	375
275	1209	378	0	31
276	1330	1200	4	476
277	1127	1023	2	280
278	282	1348	0	48
279	1130	125	1	125
280	1110	90	3	327
281	458	395	1	113
282	1138	1004	1	180
283	89	1320	0	48
284	1088	876	1	181
285	1173	1086	1	173
286	1128	87	1	125
287	994	813	1	189
288	526	1088	1	153
289	177	1296	3	351
290	887	383	1	137
291	972	381	3	338
292	1234	258	0	24
293	37	1240	2	250
294	892	1196	1	176
295	156	630	1	111
296	1167	1248	4	476
297	190	1029	4	458
298	1016	1119	0	73
299	107	1336	1	149
300	484	1146	4	455
301	207	377	3	310
302	1192	1223	2	274
303	1258	1185	1	173
304	1101	1085	3	375
305	155	132	4	404
306	45	1121	2	250
307	76	1238	3	351
308	1179	371	4	435
309	1113	471	1	133
310	303	211	2	203
311	936	903	3	390
312	807	986	1	186
313	869	383	4	440
314	419	949	3	362
315	756	1129	1	178
316	1167	858	3	384
317	841	1198	0	76
318	176	688	0	99
319	1100	821	1	182
320	270	182	1	101
321	1207	700	2	302
322	111	1242	4	452
323	1162	944	1	180
324	1222	1311	1	173
325	946	247	4	430
326	1094	530	3	336
327	729	935	4	494
328	169	336	3	309
329	168	86	2	202
